Product,Handle,Price,SKU,Availability,Variant Title,Variant ID,Weight,Inventory Management,Product URL,Scraped at,Description
Name on toy,option-set-1365826-text-1,100.0,,True,Default Title,51099381891370,0,,https://www.triconuts.com//products/option-set-1365826-text-1,2026/02/22 02:05:46 PM,
Girl Bunny Toy (Extra Soft),jumbo-girl-bunny-toy,899.0,,True,Default Title,48939233345834,0,shopify,https://www.triconuts.com//products/jumbo-girl-bunny-toy,2026/02/22 02:05:47 PM,100% handcrafted Bunny toy for girls Safe for babies & kids Material: Yarn & Fiber only (no plastic) Height: 35 cm approx. Color: Light Pink Hand wash only
Lion Toy,lion-toy,479.0,,True,Default Title,44188747366698,0,shopify,https://www.triconuts.com//products/lion-toy,2026/02/22 02:05:48 PM,"Adorable handmade crocheted lion toy, 24 cm tall, perfect for cuddles, nursery décor, or a thoughtful gift. Bring home a touch of warmth and charm with this delightful handmade crocheted lion toy. Standing 24 cm tall, this soft and cuddly lion is lovingly crafted with high-quality yarn, featuring a golden-orange body, a rich brown mane, and an adorable embroidered face. It's perfect for babies, toddlers, or anyone who appreciates the art of amigurumi. Ideal for playtime, nursery decoration, or as a unique gift for special occasions, this lion is sure to become a treasured companion for years to come."
Pompoms Blanket (Dark beige),pompoms-blanket-dark-beige,1269.0,,True,Default Title,50973793354026,0,shopify,https://www.triconuts.com//products/pompoms-blanket-dark-beige,2026/02/22 02:05:49 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
Penguin Toy (Extra Soft),penguin-toy-extra-soft,699.0,,True,Default Title,50006850634026,0,shopify,https://www.triconuts.com//products/penguin-toy-extra-soft,2026/02/22 02:05:51 PM,100% handcrafted Safe for babies & kids Material: Yarn & Fiber only (no plastic) Color: Blue + white Height: 25 cm approx. Hand wash only
Mint Velvet Blanket (Super Soft),mint-velvet-blanket-super-soft,1259.0,,True,Default Title,51012270489898,0,shopify,https://www.triconuts.com//products/mint-velvet-blanket-super-soft,2026/02/22 02:05:52 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
Heart Bag Charm,heart-bag-charm,229.0,,True,Default Title,50257740038442,0,,https://www.triconuts.com//products/heart-bag-charm,2026/02/22 02:05:53 PM,"New Bag Charm Collection – Handcrafted Elegance for Every Bag Add a touch of sweetness to your everyday style with our new bag charm collection. Featuring delicately crocheted designs like this lovely heart ♥️ , each charm is lovingly handmade with premium yarn for a soft, lightweight finish that’s both stylish and durable. Perfect for accessorizing handbags, backpacks, or even keys, these charming accents are designed to make a statement while staying delightfully subtle. Whether you’re gifting or treating yourself, our collection brings playful elegance to any look. ✨ Handmade with love 🎀 Unique crochet designs 👜 Perfect for gifting or personal flair"
Initial Letter,option-set-1366407-text-1,150.0,,True,Default Title,51100474802474,0,,https://www.triconuts.com//products/option-set-1366407-text-1,2026/02/22 02:05:54 PM,
Pacifier Clip Holder (PINK),pacifier-clip-holder-for-girls,359.0,,True,Default Title,48079529541930,0,,https://www.triconuts.com//products/pacifier-clip-holder-for-girls,2026/02/22 02:05:55 PM,
Mermaid Toy,mermaid-toy-1,629.0,,False,Default Title,44188723511594,0,shopify,https://www.triconuts.com//products/mermaid-toy-1,2026/02/22 02:05:56 PM,"Hand-crocheted mermaid doll with soft pink yarn hair and mint green tail – 26 cm tall. This enchanting 26 cm crocheted mermaid doll is a whimsical addition to any toy collection. Handmade with love and care, she features flowing pink yarn hair, a soft cream upper body, and a beautifully textured mint green mermaid tail. Two delicate crochet flowers cover her chest, adding a sweet and playful detail. Perfect for imaginative play, nursery decor, or as a thoughtful gift, this doll is crafted from soft, baby-safe yarn to ensure it’s gentle on little hands and safe for all ages."
Pacifier Clip Holder (BROWN),pacifier-clip-holder-brown,359.0,,True,Default Title,49515065639210,0,,https://www.triconuts.com//products/pacifier-clip-holder-brown,2026/02/22 02:05:57 PM,
Valentines Beanie (EXTRA SOFT),xmas-beanie,449.0,,True,0-6 months,50947922854186,0,shopify,https://www.triconuts.com//products/xmas-beanie,2026/02/22 02:05:59 PM,"Valentine’s Beanie 💕 Keep your little one warm and adorable with our soft handmade Valentine’s Beanie, featuring cute red pom-pom details. Perfect for winter days, photo shoots, and sweet Valentine moments. Cozy, stylish, and made with love ♥️"
Valentines Beanie (EXTRA SOFT),xmas-beanie,449.0,,True,6-12 months,50947922886954,0,shopify,https://www.triconuts.com//products/xmas-beanie,2026/02/22 02:05:59 PM,"Valentine’s Beanie 💕 Keep your little one warm and adorable with our soft handmade Valentine’s Beanie, featuring cute red pom-pom details. Perfect for winter days, photo shoots, and sweet Valentine moments. Cozy, stylish, and made with love ♥️"
Valentine Bear Toy (Extra Soft),valentine-bear-toy-extra-soft,809.0,,True,Default Title,51068745187626,0,shopify,https://www.triconuts.com//products/valentine-bear-toy-extra-soft,2026/02/22 02:06:00 PM,"Valentines Bear Toy – 35 cm Spread love and cuddles with our adorable Valentines Bear Toy! 🧸 This soft, handmade teddy bear is dressed in a cozy white sweater with a red heart, making it the perfect gift for Valentine’s Day, birthdays, or any special occasion ♥️ With an approximate height of 35 cm, it’s the ideal size for little hugs, nursery décor, and sweet photo moments. Made from premium, baby-friendly yarn, this bear is super soft, gentle on the skin, and safe for everyday cuddling. Whether you’re gifting it to your little one or someone special, the Valentines Bear Toy is a timeless symbol of love and warmth. 💕"
Pompoms Blanket (Pink),rose-pompoms-blanket,1269.0,,True,Default Title,50971340013866,0,shopify,https://www.triconuts.com//products/rose-pompoms-blanket,2026/02/22 02:06:01 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
Valentine Bunny Toy (Extra Soft),valentine-bunny-toy-extra-soft,999.0,,True,Default Title,50091529929002,0,shopify,https://www.triconuts.com//products/valentine-bunny-toy-extra-soft,2026/02/22 02:06:02 PM,"Valentines Bunny Toy 🐰 Meet our adorable Valentines Bunny Toy, a sweet handmade crochet bunny holding a red heart – the perfect little symbol of love for Valentine’s Day and special occasions. With its soft white texture, cute floppy ears, and delicate red bow details, this bunny is designed to bring warmth, comfort, and smiles. With an approximate height of 36 cm, it’s perfect for cuddles, nursery décor, and memorable photo moments. Made from high-quality, baby-friendly yarn, it is gentle on the skin and ideal as a heartfelt gift for your little one or someone special. ❤️"
Premium Boy Gift Bundle,premium-boy-gift-bundle,2079.0,,True,Default Title,51036775776554,0,shopify,https://www.triconuts.com//products/premium-boy-gift-bundle,2026/02/22 02:06:03 PM,"Premium Boy Gift Bundle A timeless, handcrafted gift set designed for baby boys 💙 This premium bundle includes a soft crochet bunny toy, a cozy knitted blanket, and a personalized pacifier clip — all carefully made with love and attention to detail. Perfect for newborns, baby showers, or a thoughtful first gift, this bundle combines comfort, style, and a personal touch in one beautiful set. ✨ Soft & baby-friendly ✨ Handcrafted with premium materials ✨ A keepsake gift parents will cherish"
Teddy Bear Toy,teddy-bear-toy,619.0,,True,Default Title,44188898427178,0,shopify,https://www.triconuts.com//products/teddy-bear-toy,2026/02/22 02:06:04 PM,"Handcrafted crocheted teddy bear, 26 cm tall, made with soft yarn and featuring an adorable heart detail—perfect for gifts, decor, or cuddles This charming 26 cm handcrafted crocheted teddy bear is the perfect blend of warmth, comfort, and timeless style. Lovingly made with high-quality, soft yarn, it features an adorable embroidered heart on its belly and a sweet facial expression that adds character and charm. Ideal as a thoughtful gift for baby showers, birthdays, or special occasions, this teddy bear is also a beautiful decorative piece for nurseries, bedrooms, or living spaces. Designed for lasting durability and endless cuddles, it’s a keepsake that will bring smiles for years to come."
Tiny Teddy Boy Toy,tiny-teddy-boy-toy,329.0,,True,Default Title,50375758741802,0,shopify,https://www.triconuts.com//products/tiny-teddy-boy-toy,2026/02/22 02:06:05 PM,
Whale Toy (Extra Soft),whale-toy-extra-soft,779.0,,True,Default Title,50354102731050,0,shopify,https://www.triconuts.com//products/whale-toy-extra-soft,2026/02/22 02:06:06 PM,100% handcrafted Safe for babies & kids Material: Yarn & Fiber only (no plastic) Height: 28 cm approx. Color: Blue + White Hand wash only with mild detergent
Premium Girl Gift Set,premium-girl-gift-set,2349.0,,True,0-3 months,51058147557674,0,shopify,https://www.triconuts.com//products/premium-girl-gift-set,2026/02/22 02:06:07 PM,"Looking for the perfect gift for a newborn baby girl? 🎀😍 Our Girl Gift Bundle is thoughtfully designed to be a keepsake that lasts — not just another gift that gets forgotten. This bundle includes handmade essentials crafted with love, combining beauty, comfort, and practicality in one elegant set. Every piece is carefully made to grow with the baby and stay meaningful for years. ✨ What makes this bundle special? 🎁 Why it’s the perfect gift: Instead of buying multiple separate items, this bundle gives you a complete, high-value gift that feels premium, thoughtful, and timeless. It’s ideal for baby showers, newborn visits, or welcoming a baby girl into the world. 💗 A gift that stays, not just for a moment These pieces aren’t disposable — they’re keepsakes parents will cherish, use, and remember. ✔ Beautiful ✔ Practical ✔ Meaningful ✔ Great value Because the best gifts are the ones that grow with the baby and stay in the heart ✨"
Premium Girl Gift Set,premium-girl-gift-set,2349.0,,True,3-6 months,51058147590442,0,shopify,https://www.triconuts.com//products/premium-girl-gift-set,2026/02/22 02:06:07 PM,"Looking for the perfect gift for a newborn baby girl? 🎀😍 Our Girl Gift Bundle is thoughtfully designed to be a keepsake that lasts — not just another gift that gets forgotten. This bundle includes handmade essentials crafted with love, combining beauty, comfort, and practicality in one elegant set. Every piece is carefully made to grow with the baby and stay meaningful for years. ✨ What makes this bundle special? 🎁 Why it’s the perfect gift: Instead of buying multiple separate items, this bundle gives you a complete, high-value gift that feels premium, thoughtful, and timeless. It’s ideal for baby showers, newborn visits, or welcoming a baby girl into the world. 💗 A gift that stays, not just for a moment These pieces aren’t disposable — they’re keepsakes parents will cherish, use, and remember. ✔ Beautiful ✔ Practical ✔ Meaningful ✔ Great value Because the best gifts are the ones that grow with the baby and stay in the heart ✨"
Premium Girl Gift Set,premium-girl-gift-set,2349.0,,True,6-12 months,51058147623210,0,shopify,https://www.triconuts.com//products/premium-girl-gift-set,2026/02/22 02:06:07 PM,"Looking for the perfect gift for a newborn baby girl? 🎀😍 Our Girl Gift Bundle is thoughtfully designed to be a keepsake that lasts — not just another gift that gets forgotten. This bundle includes handmade essentials crafted with love, combining beauty, comfort, and practicality in one elegant set. Every piece is carefully made to grow with the baby and stay meaningful for years. ✨ What makes this bundle special? 🎁 Why it’s the perfect gift: Instead of buying multiple separate items, this bundle gives you a complete, high-value gift that feels premium, thoughtful, and timeless. It’s ideal for baby showers, newborn visits, or welcoming a baby girl into the world. 💗 A gift that stays, not just for a moment These pieces aren’t disposable — they’re keepsakes parents will cherish, use, and remember. ✔ Beautiful ✔ Practical ✔ Meaningful ✔ Great value Because the best gifts are the ones that grow with the baby and stay in the heart ✨"
Premium Girl Gift Set,premium-girl-gift-set,2349.0,,True,1-3 years,51058147655978,0,shopify,https://www.triconuts.com//products/premium-girl-gift-set,2026/02/22 02:06:07 PM,"Looking for the perfect gift for a newborn baby girl? 🎀😍 Our Girl Gift Bundle is thoughtfully designed to be a keepsake that lasts — not just another gift that gets forgotten. This bundle includes handmade essentials crafted with love, combining beauty, comfort, and practicality in one elegant set. Every piece is carefully made to grow with the baby and stay meaningful for years. ✨ What makes this bundle special? 🎁 Why it’s the perfect gift: Instead of buying multiple separate items, this bundle gives you a complete, high-value gift that feels premium, thoughtful, and timeless. It’s ideal for baby showers, newborn visits, or welcoming a baby girl into the world. 💗 A gift that stays, not just for a moment These pieces aren’t disposable — they’re keepsakes parents will cherish, use, and remember. ✔ Beautiful ✔ Practical ✔ Meaningful ✔ Great value Because the best gifts are the ones that grow with the baby and stay in the heart ✨"
Purple Butterfly Bag Charm,purple-butterfly-bag-charm,229.0,,True,Default Title,50260149010730,0,shopify,https://www.triconuts.com//products/purple-butterfly-bag-charm,2026/02/22 02:06:08 PM,"New Bag Charm Collection – Handcrafted Elegance for Every Bag Add a touch of sweetness to your everyday style with our new bag charm collection. Featuring delicately crocheted designs like this lovely butterfly 🦋, each charm is lovingly handmade with premium yarn for a soft, lightweight finish that’s both stylish and durable. Perfect for accessorizing handbags, backpacks, or even keys, these charming accents are designed to make a statement while staying delightfully subtle. Whether you’re gifting or treating yourself, our collection brings playful elegance to any look. ✨ Handmade with love 🎀 Unique crochet designs 👜 Perfect for gifting or personal flair"
Valentines Scarf (EXTRA SOFT),xmas-scarf,539.0,,True,Default Title,50947928883498,0,shopify,https://www.triconuts.com//products/xmas-scarf,2026/02/22 02:06:09 PM,"Valentine’s Scarf ❤️ A soft, cozy handmade scarf with cute red pom-pom details, perfect to keep your little one warm in style. A lovely winter accessory and an adorable Valentine’s gift made with love 😍 Size 100 cm * 14 cm aprox"
Pompoms Blanket (White),pompoms-blanket-white,1269.0,,True,Default Title,51012165370154,0,shopify,https://www.triconuts.com//products/pompoms-blanket-white,2026/02/22 02:06:10 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
Unicorn Toy (Extra Soft),unicorn-toy-extra-soft,1009.0,,True,Default Title,50006858268970,0,shopify,https://www.triconuts.com//products/unicorn-toy-extra-soft,2026/02/22 02:06:12 PM,100% handcrafted Safe for babies & kids Material: Yarn & Fiber only (no plastic) Height: 36 cm approx. Hand wash only
White Baby Bear Hat (EXTRA SOFT),baby-bear-hat-extra-soft,449.0,,True,0-6 months,51018811539754,0,shopify,https://www.triconuts.com//products/baby-bear-hat-extra-soft,2026/02/22 02:06:13 PM,"Wrap your little one in warmth and cuteness 🤍 This adorable handmade baby hat features sweet bear ears and a soft, cozy design that’s perfect for newborns and infants. Carefully crocheted using high-quality, baby-friendly yarn, it’s gentle on delicate skin and comfortable for everyday wear. Whether it’s for a newborn photoshoot, a baby shower gift, or a special first outing, this hat adds the perfect touch of charm. ✨ Why moms love it: A timeless essential that keeps your baby warm while looking absolutely adorable 💕"
White Baby Bear Hat (EXTRA SOFT),baby-bear-hat-extra-soft,449.0,,True,6-12 months,51018811572522,0,shopify,https://www.triconuts.com//products/baby-bear-hat-extra-soft,2026/02/22 02:06:13 PM,"Wrap your little one in warmth and cuteness 🤍 This adorable handmade baby hat features sweet bear ears and a soft, cozy design that’s perfect for newborns and infants. Carefully crocheted using high-quality, baby-friendly yarn, it’s gentle on delicate skin and comfortable for everyday wear. Whether it’s for a newborn photoshoot, a baby shower gift, or a special first outing, this hat adds the perfect touch of charm. ✨ Why moms love it: A timeless essential that keeps your baby warm while looking absolutely adorable 💕"
Pompoms Blanket (Red),pompoms-blanket-red,1269.0,,True,Default Title,51012063756586,0,shopify,https://www.triconuts.com//products/pompoms-blanket-red,2026/02/22 02:06:13 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
Warm Hugs Bundle,warm-hugs-bundle,1799.0,,True,0-6 months,51074971107626,0,shopify,https://www.triconuts.com//products/warm-hugs-bundle,2026/02/22 02:06:15 PM,"Warm Hugs Bundle 💕 Wrap your little one in love and warmth with our Warm Hugs Bundle – a perfect Valentine’s gift that combines comfort, cuteness, and handmade quality. This bundle includes a super soft crochet teddy bear with a sweet heart detail, along with a cozy matching beanie and scarf set, all crafted with gentle, baby-friendly yarn. Ideal for newborns and toddlers, this set is perfect for winter days, photo shoots, and unforgettable first Valentine memories. Handmade with care and finished with premium details, it’s a gift that says “I love you” in the softest way possible. 🧸❤️ ✨ Perfect for: Baby showers, Valentine’s gifts, and newborn keepsakes ✨ Feel: Ultra-soft, warm, and safe for delicate skin ✨ Style: Adorable, cozy, and full of love"
Warm Hugs Bundle,warm-hugs-bundle,1799.0,,True,6-12 months,51074971140394,0,shopify,https://www.triconuts.com//products/warm-hugs-bundle,2026/02/22 02:06:15 PM,"Warm Hugs Bundle 💕 Wrap your little one in love and warmth with our Warm Hugs Bundle – a perfect Valentine’s gift that combines comfort, cuteness, and handmade quality. This bundle includes a super soft crochet teddy bear with a sweet heart detail, along with a cozy matching beanie and scarf set, all crafted with gentle, baby-friendly yarn. Ideal for newborns and toddlers, this set is perfect for winter days, photo shoots, and unforgettable first Valentine memories. Handmade with care and finished with premium details, it’s a gift that says “I love you” in the softest way possible. 🧸❤️ ✨ Perfect for: Baby showers, Valentine’s gifts, and newborn keepsakes ✨ Feel: Ultra-soft, warm, and safe for delicate skin ✨ Style: Adorable, cozy, and full of love"
Reindeer Toy,reindeer-toy,509.0,,True,Default Title,44188892889386,0,shopify,https://www.triconuts.com//products/reindeer-toy,2026/02/22 02:06:16 PM,"Adorable handcrafted crocheted reindeer, 24 cm tall, featuring a red nose, cozy scarf, and soft yarn—perfect for festive gifts or holiday decor. Bring festive cheer to any space with this charming 24 cm handcrafted crocheted reindeer. Lovingly made from soft, high-quality yarn, this delightful toy features a cheerful red nose, bright eyes, and a cozy red scarf—capturing the magic of the holiday season. Perfect as a thoughtful Christmas gift, a stocking stuffer, or a whimsical decoration for your home, this reindeer is designed for both children and adults who love unique, handmade creations. Its durable stitching and timeless design ensure it will be treasured for years to come."
Special Packaging For Gifts,special-packaging-for-gifts,50.0,,True,Default Title,51050575528234,0,,https://www.triconuts.com//products/special-packaging-for-gifts,2026/02/22 02:06:17 PM,Want to get your order in a cute package for gifting? 📦💝 add this item to your order 🥰
Sweet Ballerina & Bunny Girl Set,sweet-ballerina-bunny-girl-set-1,1089.0,,True,Default Title,51058247893290,0,shopify,https://www.triconuts.com//products/sweet-ballerina-bunny-girl-set-1,2026/02/22 02:06:18 PM,"Create the perfect gift for your little princess with our Ballerina & Bunny Baby Girl Bundle — a soft, elegant, and heart-melting set designed especially for baby girls 🎀 This bundle includes: ✨ Free Name Personalization! Your baby’s name will be embroidered on the bunny at no extra cost, making this bundle a truly special and memorable keepsake. Why moms love this bundle: 🎁 Beautifully bundled and ready for gifting. 📌 Please write the baby’s name correctly in the personalization box before checkout."
Small Duck Toy,duck-toy-no-name,429.0,,True,Default Title,47655187546410,0,shopify,https://www.triconuts.com//products/duck-toy-no-name,2026/02/22 02:06:19 PM,"Handmade crochet duck, soft and cuddly — the perfect 18 cm companion for babies, toddlers, and nursery decor. This charming handmade crochet duck is crafted with love and care, making it the perfect gift for babies, toddlers, or anyone who loves cute and cozy companions. Measuring approximately 18 cm in height, this soft and lightweight duck features a round body, adorable wings, and embroidered facial details for extra safety and charm. Made from high-quality, baby-safe yarn, it’s ideal as a thoughtful baby shower gift, nursery decoration, or a cuddly friend for little hands. Its delightful design brings warmth and joy to any space. ✅ Handmade with love ✅ Baby-safe natural materials ✅ Exclusive design by Triconuts"
Sheep Toy (Extra Soft),sheep-toy-extra-soft,899.0,,True,Default Title,49999270248746,0,shopify,https://www.triconuts.com//products/sheep-toy-extra-soft,2026/02/22 02:06:20 PM,100% handcrafted Safe for babies & kids Material: Yarn & Fiber only (no plastic) Height: 36 cm approx. Color: Beige + White Hand wash only
Turtle Toy (Extra Soft),turtle-toy-extra-soft,899.0,,True,Default Title,50354057412906,0,shopify,https://www.triconuts.com//products/turtle-toy-extra-soft,2026/02/22 02:06:21 PM,100% handcrafted Safe for babies & kids Material: Yarn & Fiber only (no plastic) Height: 30 cm approx. Color: Mint + Beige Hand wash only
Pompoms Blanket (Grey),pompoms-blanket-grey,1269.0,,True,Default Title,51012119920938,0,shopify,https://www.triconuts.com//products/pompoms-blanket-grey,2026/02/22 02:06:22 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
Tiny Teddy Girl Toy,tiny-teddy-girl-toy,329.0,,False,Default Title,50375755432234,0,shopify,https://www.triconuts.com//products/tiny-teddy-girl-toy,2026/02/22 02:06:23 PM,
Xmas Special Packaging,xmas-special-package,50.0,,True,Default Title,50904546509098,0,,https://www.triconuts.com//products/xmas-special-package,2026/02/22 02:06:25 PM,Want to get your order in a cute xmas package? 📦♥️🎄 add this item to your order 🥰
Winnie Pooh Toy (Extra Soft),winnie-pooh-toy-extra-soft,839.0,,True,Default Title,50006862889258,0,shopify,https://www.triconuts.com//products/winnie-pooh-toy-extra-soft,2026/02/22 02:06:26 PM,100% handcrafted Safe for babies & kids Material: Yarn & Fiber only (no plastic) Color: Yellow + Red Height: 30 cm approx. Hand wash only
Winter Pink Scarf (EXTRA SOFT),winter-scarf-extra-soft,539.0,,True,Default Title,51039222530346,0,shopify,https://www.triconuts.com//products/winter-scarf-extra-soft,2026/02/22 02:06:26 PM,"Soft Knit Baby Scarf – Cozy & Cute Winter Essential ❄️ Keep your little one warm and stylish with our adorable handmade baby scarf. Crafted from ultra-soft yarn, this cozy knit scarf is gentle on delicate baby skin and perfect for chilly days. Designed with a playful pom-pom finish, it adds a cute touch to any winter outfit while providing extra warmth and comfort. Lightweight, snug, and easy to wear, this scarf is ideal for everyday outings, photoshoots, or as a thoughtful winter gift for babies. ✨ Why parents love it: A must-have winter accessory for your little bundle of joy 🤍 Size 100 cm * 14 cm aprox"
Xmas Bunny Toy,xmas-bunny-toy,499.0,,True,Default Title,49638351733034,0,shopify,https://www.triconuts.com//products/xmas-bunny-toy,2026/02/22 02:06:27 PM,100% handcrafted Bunny toy for girls Safe for babies & kids Material: Yarn & Fiber only (no plastic) Height: 25 cm approx. Hand wash only
Xmas Gift Card,xmas-gift-card,250.0,,True,E£250.00,50900945436970,0,,https://www.triconuts.com//products/xmas-gift-card,2026/02/22 02:06:28 PM,"🎁Triconuts Gift Card Give the gift of choice! Not sure which toy to pick? Send a Triconuts Gift Card and let them choose their favorite handmade piece. Why you’ll love it: • Delivered instantly via email • No shipping fees • Can be used on all Triconuts products • Perfect for Christmas, birthdays & baby showers Available Values: EGP 250 • EGP 500 • EGP 1,000 A simple gift that brings real joy ✨"
Xmas Gift Card,xmas-gift-card,500.0,,True,E£500.00,50900945469738,0,,https://www.triconuts.com//products/xmas-gift-card,2026/02/22 02:06:28 PM,"🎁Triconuts Gift Card Give the gift of choice! Not sure which toy to pick? Send a Triconuts Gift Card and let them choose their favorite handmade piece. Why you’ll love it: • Delivered instantly via email • No shipping fees • Can be used on all Triconuts products • Perfect for Christmas, birthdays & baby showers Available Values: EGP 250 • EGP 500 • EGP 1,000 A simple gift that brings real joy ✨"
Xmas Gift Card,xmas-gift-card,1000.0,,True,"E£1,000.00",50900945502506,0,,https://www.triconuts.com//products/xmas-gift-card,2026/02/22 02:06:28 PM,"🎁Triconuts Gift Card Give the gift of choice! Not sure which toy to pick? Send a Triconuts Gift Card and let them choose their favorite handmade piece. Why you’ll love it: • Delivered instantly via email • No shipping fees • Can be used on all Triconuts products • Perfect for Christmas, birthdays & baby showers Available Values: EGP 250 • EGP 500 • EGP 1,000 A simple gift that brings real joy ✨"
White Girl Bunny Toy,girl-bunny-toy,499.0,,True,Default Title,44188791144746,0,shopify,https://www.triconuts.com//products/girl-bunny-toy,2026/02/22 02:06:29 PM,"Soft handmade crochet bunny, 25 cm tall — perfect for babies, kids, and as a charming nursery decoration. This adorable handmade crochet bunny is the perfect gift for babies, children, or anyone who loves soft, cuddly toys. Measuring 25 cm in height, this bunny is crafted with care using soft, high-quality yarn, making it gentle and safe for little hands. Its sweet embroidered face and delicate pink bow add a touch of charm, while its lightweight and durable design ensures it will be cherished for years to come. Ideal as a baby shower gift, nursery decor, or a comforting bedtime companion. ✅ Handmade with love ✅ Baby-safe natural materials ✅ Exclusive design by Triconuts"
Winter Blue Scarf (EXTRA SOFT),winter-blue-scarf-extra-soft,539.0,,True,Default Title,51039242780970,0,shopify,https://www.triconuts.com//products/winter-blue-scarf-extra-soft,2026/02/22 02:06:30 PM,"Soft Knit Baby Scarf – Cozy & Cute Winter Essential ❄️ Keep your little one warm and stylish with our adorable handmade baby scarf. Crafted from ultra-soft yarn, this cozy knit scarf is gentle on delicate baby skin and perfect for chilly days. Designed with a playful pom-pom finish, it adds a cute touch to any winter outfit while providing extra warmth and comfort. Lightweight, snug, and easy to wear, this scarf is ideal for everyday outings, photoshoots, or as a thoughtful winter gift for babies. ✨ Why parents love it: A must-have winter accessory for your little bundle of joy 🤍 Size 100 cm * 14 cm aprox"
White Boy Bunny Toy,boy-bunny-toy,499.0,,True,Default Title,44188844785962,0,shopify,https://www.triconuts.com//products/boy-bunny-toy,2026/02/22 02:06:31 PM,"Handmade 25 cm crochet bunny with a blue bow tie. Soft, safe, and perfect for babies and toddlers. Meet our adorable handmade crochet bunny – a timeless gift for your little one. With its soft white body, classic long ears, and sweet blue bow tie, this 25 cm bunny is designed to be both charming and safe. Made with baby-friendly cotton yarn, it’s ideal for cuddles, nursery decor, and keepsake photos. Whether you’re gifting a newborn, decorating a baby shower, or looking for a thoughtful first toy, this bunny is sure to be a favorite for years to come. ✅ 100% handmade with love ✅ Hypoallergenic and safe materials ✅ Exclusive Triconuts design ✅ Suitable from birth"
Yellow Velvet Blanket (Super Soft),yellow-velvet-blanket-super-soft,1259.0,,True,Default Title,51012246372650,0,shopify,https://www.triconuts.com//products/yellow-velvet-blanket-super-soft,2026/02/22 02:06:32 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
White Velvet Blanket (Super Soft),white-velvet-blanket-super-soft,1259.0,,True,Default Title,51012290117930,0,shopify,https://www.triconuts.com//products/white-velvet-blanket-super-soft,2026/02/22 02:06:33 PM,"Designed and handmade in Egypt For customized size or color, pleasecontact us Please follow the care instructions to maintain appearance and extend the life of your garmentHere"
